1341480	You shouldn't allow your son to act like a selfish brat.	10839961	Hupaswi kuruhusu kijana wako atende mtoto mtukutu.
1342927	She brought him up in the Jewish faith.	10839966	Alimlea katika imani ya Kiyahudi.
1343404	There's no doubt that Sharon is capable.	10839969	Hakuna shaka kuwa, Sharon ana uwezo.
1345965	Chris got a very good grade on that difficult homework assignment.	10839984	Chris alipata alama nzuri mazoezi hayo ya nyumbani.
1346624	Beth won't let Chris kiss her because he's very dirty.	10839989	Beth hatamruhusu Chris kumbusu kwa sababu yeye ni mchafu sana.
1349867	Mr. Joel is now on duty.	10840007	Bw. Joel yupo kwenye sasa hivi.
1354845	She went to Europe via the United States.	10840014	Alienda Ulaya kupitia Marekani.
1354871	Roosevelt worked hard to improve the United States relations with Japan.	10840017	Roosevelt alijitahidi kuboresha uhusiano wa Amerika na Japan.
1354920	There is a border between the United States and Mexico.	10840020	Kuna mpaka kati ya Amerika na Mexico.
1354921	The legal system in the United States is the world's finest.	10840024	Mfumo wa kisheria nchini Amerika ndio bora zaidi duniani.
1354929	There is no such thing, at this stage of the world’s history in the United States, as an independent press.	10840027	Hakuna kitu kama hicho, katika hatua hii ya historia ya dunia Marekani, kama chombo cha habari huru.
1354986	The Statue of Liberty is the symbol of the United States.	10840030	Sanamu ya Uhuru ndoi ishara ya Amerika.
1355473	I wanted to buy the huge stuffed bear at Ken's store, but it was not for sale.	10840034	Nilitaka kununua dubu kubwa iliyokuwa imejaa duka la Ken, lakini haikuuzwa.
1355900	The people of the United States fought for their independence.	10840038	Wananchi wa Marekani walipigania uhuru wao.
1360040	Pregnant women usually buy bigger size panties.	10840053	Wanawake wajawazito kawaida hununua suruali kubwa.
1361512	The material is not toxic in itself.	10840060	Nyenzo sio sumu yenyewe.
1365727	It's not your fault, it's Alison's.	10840069	Sio kosa lako, ni kosa la Alison.
1365772	How many bullets can a machine gun shoot?	10840072	Ni risasi ngapi bunduki ya mashine inaweza kupiga?
1365860	Tearing money up is a crime, but tearing checks up isn't.	10840076	Kuvunja pesa ni uhalifu, lakini uporaji wa cheki sio.
1368424	The students' union runs a bar on campus.	10840080	Muungano wa wanafunzi inasimamia baa katika chuo.
1387735	Basically, you're absolutely right.	10840112	Kimsingi, wewe ni sawa kabisa.
1392350	Five hundred soldiers were sent to the city, and less than half of them survived.	10840130	Wanajeshi mia tano walipelekwa jijini, na chini ya nusu yao walinusurika.
1393373	Send her my regards.	10840135	Mtumie salamu zangu.
1393964	Ah, thank you, my dear.	10840138	Ah, asante, mpenzi wangu.
1398437	Hope is a little voice whispering "maybe" when it seems the entire world is shouting "no"!	10840159	Matumaini ni sauti ndogo inayonong'ona "labda" wakati dunia nzima inasema "la"!
1398484	I honestly think it's better to be a failure at something you love than to be a success at something you hate.	10840162	Kiukweli nafikiria ni bora kushindwa katika kitu unachokipenda kiliko kufanikiwa katika kitu unachokichukia.
1398896	I'd never wear a shell suit.	10840166	Singewahi kuvaa koti la ganda.
1400510	The film was inspired by the novel of the same title.	10840172	Filamu hiyo ilichochewa na riwaya ya mada hiyo hiyo.
1400876	Wherever the needle goes, the thread goes too.	10840177	Popote sindano inapoenda, nyuzi huenda pia.
1404490	Some precious stones are very similar to gold.	10840189	Mawe kadhaa ya thamani yanafanana sana na dhahabu.
1406104	My cousin is hooked on smack.	10840197	Binamu yangu ameshikwa na smaku.
1413607	It's better than the movie.	10840216	Ni bora kuliko filamu.
1415027	No one in their right mind would do this.	10840222	Hakuna aliye na akili timamu angefanya hili.
1415907	Your new client has just sent you a message.	10840227	Mteja wako mpya amekutumia ujumbe.
1423568	Paul came to Rome to greet me.	10840252	Paul alikuja Rome kunitembelea.
1426043	I sing Gypsy songs.	10840262	Ninaimba nyimbo za Gypsy.
1426150	The stone has a soul since it moves iron.	10840265	Jiwe lina roho kwani linasongesha chuma.
1426464	Our class reunion brought back old memories of when we were students.	10840268	Kuungana tena kwa darasa letu lilileta kumbukumbu za kitambo tulipokuwa wanafunzi.
1426472	Grandpa fell down the stairs and was seriously injured.	10840271	Babu alianguka kwenye ngani na alijeruhiwa vibaya.
1427133	Fairy tales usually begin with the sentence "Once upon a time" and end with "...and if they didn't die, then they still live today."	10840275	Hadithi za kubuni huanza na sentensi ifuatayo, "Hapo zamani za kale" na huisha na "...na kama hawakufariki, basi wakohai mpaka sasa.
1434282	In a flat area, what mass of soil should be removed in order to make half a hole?	10840286	Katika eneo tambarare, ni kiasi gani cha mchanga unapaswa kuondolewa ili kuwa na shimo nusu?
1442237	She's very afraid of dogs.	10840320	Anaogopa sana mbwa.
1446271	He is abroad.	10840336	Yuko nchi za nje.
1447977	Mama cried.	10840341	Mama alilia.
1454026	He can kiss his fiancée.	10840384	Anaweza kumbusu mpenzi wake.
1454879	If you were not so good in counsel, I should not have heard these rules for my conduct.	10840393	Ikiwa haukuwa mzuri sana katika shauri, nisingelisikia sheria hizi kwa mwenendo wangu.
1462952	I think that you wanted to add a translation of the sentence where you posted a comment. To translate a sentence, just click on this button.	10840418	Nadhani ulitaka kuongeza tafsiri ya sentensi mahali ulipoweka maoni. Kutafsiri sentensi, bonyeza tu kitufe hiki.
1463034	Beware of he who would deny you access to information, for in his heart he dreams himself your master.	10840421	Uwe mwangalifu na mtu ambaye atakuzuia kupata taarifa, kwa sababu moyoni mwake anajiona ni bwana mkubwa wako.
1465853	I can't tell him apart from his brother.	10840431	Siwezi kumwambia yeye isipokuwa ndugu yake
1468161	During First Contact, the alien visitors would not show themselves physically.	10840442	Wakati wa Maingiliano ya Kwanza wageni hawakujionyesha kwa mwili.
1478569	The terrorists swore vengeance on that country.	10840486	Magaidi hao waliapa kulipiza kisasi kwa nchi hiyo.
1487345	You decide on what to do.	10840505	Unaamua utakachofanya.
1487828	While at first he got famous from an independent film that he made, he then went from the director of a musical TV series to a full-fledged movie director. Such was his career.	10840513	Wakati mwanzoni alipata umaarufu kutoka filamu huru ambayo aliunda, kisha akaenda kutoka kwa mkurugenzi wa safu ya runinga ya muziki hadi kwa mkurugenzi wa sinema kamili. Hivyo ndivyo kazi yake ilikuwa.
1488831	We all need to learn to deal with this situation.	10840520	Sote tunahitaji kujifunza kushughulikia hali hii.
1490494	The principal's democracy made him popular among teachers and students.	10840527	Demokrasia ya Mkuu wa chuo ilimfanya awe maarufu kati ya waalimu na wanafunzi.
1492178	I eat fish every week.	10840533	Nala samaki kila wiki.
1494135	The Bible is clearly a complex piece of writing that could not possibly have been written by a single author.	10840543	Kwa kweli Bibilia ni maandishi magumu ambayo haingeweza kuandikwa na mwandishi mmoja.
1495430	I don't have much interest in sports games like soccer or baseball, but I do like seeing weird or outstanding plays in them.	10840555	Sina hamu kubwa na michezo kama mpira wa miguu au mpira wa vijiti, lakini napenda kuona michezo ya kusisimua au ya muhimu ndani yao.
1497578	"Superman" is showing at the movie theater this month.	10840565	"Superman" itaonyeshwa kwenye ukumbi wa sinema mwezi huu.
1501599	The judge asked the jury to reach a verdict.	10840576	Jaji aliomba Baraza la mahakama kutoa maamuzi.
1506531	This summer the transfer market will be more exciting than ever.	10840592	Msimu huu soko la kuhamisha litakuwa la kufurahisha zaidi kuliko hapo awali.
1510780	Is it comfortable to travel by ship?	10840604	Unaweza kusafiri kwa raha kwa njia ya meli?
1514883	I'll move the solar panel from the balcony to the roof in due course.	10840621	Nitaihamisha seliumeme ya jua kutoka kwenye roshani hadi paani kwa muda mfupi.
1519578	In peace, sons bury their fathers. In war, fathers bury their sons.	10840631	Kwa amani, wana huzika baba zao. Kwa vita, baba huzika wana wao.
1522423	The press conference is scheduled to begin one hour from now.	10840645	Mkutano wa waandishi wa habari umepangwa kuanza saa moja kutoka sasa.
1524271	I feel your pain, buddy.	10840651	Nahisi maumivu yako, rafiki.
1528020	The racket slipped from my hands and broke itself on the court when I made the serve.	10840666	Racket hiyo ilianguka kutoka mikononi mwangu na kujigonga kwenye koti nilipokuwa natoa huduma hiyo.
1530082	To suppose justice to do this, is to destroy the principle of its existence, which is the thing itself.	10840679	Kufikiria haki ya kufanya hivyo, ni kuharibu kanuni ya uwepo wake, ambayo ndiyo muhimu.
1530795	Our team won 3 to 1.	10840687	Timu yetu ilishinda 3 kwa 1.
1530812	"You got a smoke?" "Yeah, but I don't have a lighter."	10840690	"Una sigara?" "Ndio, lakini sina kiberiti."
1534390	If he got a 10 out of 10 on the test it's because he cheated.	10842125	Angepata 10 juu ya 10 katika mjarabu ni kwa sababu alidanganya.
1538643	Is it really possible?	10842134	Je, inawezekena kweli?
1541498	Vampires must drink blood to survive.	10842148	Ili wanyonya-damu waweze kuishi, ni lazima wanywe damu.
1542447	Only 514 people have been in space.	10842154	Ni watu 514 ambao wamezuru angani.
1547667	Only high officials had access to the President.	10842177	Ni maafisa wakuu walioweza kumfikia Rais.
1550454	We all have our time machines. Some take us back, they're called memories. Some take us forward, they are called dreams.	10842184	Sote tuna mashine zetu za wakati. Zingine huturudisha nyuma, zinaitwa kumbukumbu. Zingine hutupeleka mbele, zinatwa ndoto.
1553918	Everyone was doing it.	10842194	Kila mtu alikuwa akifanya hivyo.
1556481	My dad doesn't want me driving there everyday, so he's paying my rent.	10842205	Baba yangu hataki nifike huko kila siku, kwa hivyo analipa kodi yangu.
1559502	The government tortured the citizen to make him confess.	10842214	Serikali ilimtesa mwananchi ili kumfanya akiri.
1566958	We recommend cutting off all further contact with the rebels.	10842230	Tunapendekeza kukata mawasiliano zaidi na waasi.
1567977	Julia gives a kiss to her daughter.	10842238	Julia anambusu binti yake.
1570109	I bought five metres of fabric in the shop.	10842244	Nilinunua kitambaa cha mita tano kwenye duka.
1572984	She's hiding the truth from us.	10842253	Anatuficha ukweli.
1573735	Ding is playing on the computer.	10842259	Dinga anacheza kwa tarakilishi.
1575240	Suicide is an act of revenge against yourself, and I personally have nothing against myself.	10842267	Kujiua ni kitendo cha kulipiza kisasi dhidi yako mwenyewe, na mimi binafsi sina chochote dhidi yangu.
1577178	The source made reference to Kate and the Queen being seen chatting and smiling together last March.	10842278	Chanzo hicho kilirejelea Kate na Malkia wakionekana kuzungumza na kutabasamu pamoja Machi iliyopita.
1578624	The African elephant has bigger ears than the Asian elephant.	10842284	Tembo wa Kiafrika ana masikio makubwa kuliko tembo wa Asia.
1581897	I won't stake my reputation on it, but I think it's a genuine alien life form.	10842300	Sitaweka sifa yangu juu yake, lakini nadhani ni aina halisi ya maisha ya mgeni.
1584120	Opera in English is, in the main, just about as sensible as baseball in Italian.	10842305	Opera kwa Kiingereza ni, kwa ukuu, sawa na busara kama mchezo wa besiboli kwa Kiitalia.
1594199	Venus is only slightly smaller than the Earth and Mars is bigger than half of Earth.	10842350	Venus ni kidogo kuliko Dunia na Mars ni kubwa kuliko nusu ya Dunia.
1602155	The profit from drugs they used for buying lots of real estate.	10842363	Faida kutoka kwa dawa walizotumia kununua majumba mengi.
1602235	We still have to turn the hay and chop wood.	10842369	Bado tunapaswa kugeuza nyasi na kukata kuni.
1602341	The buzzing of the bees makes me a little nervous.	10842373	Kulia kwa nyuki kunanifanya kuwa na wasiwasi kidogo.
1610285	Cows are large and their horns are long; sheep are small and their horns are short.	10842388	Ng'ombe ni wakubwa na pembe zao ni ndefu, kondoo ni wadogo na pembe zao ni fupi.
1613124	It hasn't been done before.	10842400	Haijafanyika hapo awali.
1617284	Humans have five senses: sight, hearing, touch, taste and smell.	10842408	Wanadamu wana hisi tano: kuona, kusikia, kugusa, kuonja na kunusa.
1620882	Further testing is required.	10842416	Upimaji zaidi inahitajika.
1624889	Are you going to record today's episode?	10842423	Je, utarekodi kipindi cha leo?
1627303	Howdy folks.	10842429	Mambo jamaa.
1628569	You've got to try this.	10842435	Ni vizuri ujaribu hili.
1629156	My friend who lives in England will come to Brazil next week and will stay five months expecting to get a good job here.	10842440	Marafiki zangu wanaoishi Uingereza watakuja Brazil wiki ijayo na watakaa kwa miezi mitano wakitegemea kupata kazi nzuri hapa.
1629507	We told the man we could and would make such a scandal out of this as should make his name stink from one end of London to the other.	10842444	Tulimwambia mtu huyo tunaweza na tungefanya kashfa kama hii kwa sababu inapaswa kufanya jina lake livume kutola upande mmoja wa London kwenda upande mwingine.
1635447	This is Nina, your granddaughter.	10842472	Huyu ni Nina, mjukuu wako.
1636181	Don't curse or I'll wash your mouth out with soap.	10842484	Usilaaniwe au nitaosha kinywa chako kwa sabuni.
1636671	The association counts thirty members.	10842490	Shirika lina wati thelathini.
1636734	Let's relax a little.	10842493	Tutulie kidogo.
1637299	The path to evil may bring great power, but not loyalty.	10842496	Njia ya uovu inaweza kuleta mamlaka makubwa, lakini sio uaminifu.
1637406	In for a penny, in for a pound.	10842501	Ukiamua kufanya biashara usiogope hasara.
1638592	You must kneel at my feet, kiss my hand and swear that I am an angel.	10842517	Lazima upigie magoti miguuni mwangu, kuubusu mkono wangu na kuapa kwamba mimi ni malaika.
1640979	God gave you a penis and a brain, but only enough blood to run one at a time.	10842529	Mungu alikupa uume na ubongo, lakini damu ya kutosha tu kuendesha moja kwa wakati mmoja.
1647564	Our true hope is that there exists life in other worlds.	10842537	Tumaini ltu la kweli ni kwamba kuna maisha katika baada ya kifo.
1647581	He would prefer to live in a developing country because of the exchange rate.	10842540	Angependelea kuishi katika nchi inayoendelea kwa sababu ya kiwango cha kubadilisha fedha.
1648999	Fashion is a vicious cycle.	10842545	Mtindo ni mzunguko mbaya.
1650186	The boy grabbed his sister by the legs and dragged her all over the room until she admitted defeat.	10842548	Mvulana akamshika dada yake kwa miguu na kumvuta karibu na chumba hadi akakubali kushindwa.
1655788	Parents should monitor their children's activities.	10842565	Wazazi wanapaswa kufuatilia shughuli za watoto wao.
1656234	We were hoping something interesting would happen.	10842569	Tulikuwa unatarajia jambo la kufurahisha litafanyika.
1657071	With a hammer and nails in her hand, she headed straight here.	10842574	Akiwa na nyundo na msumari mkononi mwake, akaelekea hapa moja kwa moja.
1663492	She threw off her shoes and socks in anger.	10842588	Alivua viatu na soksi na kuvitupa kwa hasira.
1665314	I am filling this bottle with oil.	10842595	Ninajaza chupa hii kwa mafuta.
1668590	He's wanted for grand theft auto.	10842604	Anatafutwa kwa wezi mkubwa wa magari.
1669256	Teach me how to play a reed pipe.	10842607	Nifundishe jinsi ya kupiga filimbi ya utete.
1671796	She wants the most bang for her buck.	10842620	Anataka kishindo kikuu kwa mume wake.
1682837	The Queen of England is related to the King of Sweden.	10842640	Malkia wa Uingereza anahusiana na Mfalme wa Uswidi.
1685961	Anyone who respects someone who respects the current president of the United States is not respected by at least one person.	10842656	Yeyote anayeheshimu mtu anayeheshimu rais wa sasa wa Amerika haheshimiwi na mtu angalau mmoja.
1686058	The former president of the United States is the only American who knows the president of every country.	10842662	Rais wa zamani wa Amerika ndiye Mmarekani pekee anayemjua rais wa kila nchi.
1686178	Rebecca has at least two daughters.	10842666	Rebecca ana binti angalau wawili.
1687696	You're not born evil; you learn how to be evil.	10842672	Hukuzaliwa shetani; unajifunza kuwa shetani.
1693896	I don't want to be your secret.	10842691	Sitaki kuwa msiri wako.
1694759	When operating the unit, play in a well-lit room and keep a safe distance from the screen.	10842695	Unapofanyakazi kwenye kizio, cheza kwenye chumba chenye mwanga mzuri na ukae mbali na kioo.
1701428	Now, as a test of courage, won't you go into that abandoned building over there? It's famous as a place haunted by spirits.	10842709	Sasa, kama jaribio la ujasiri, utaenda kwenye jengo lililotengwa hapo? Mahali panapopagawa na mapepo ni maarufu.
1710413	The students held the male student down and cut his hair with a pair of scissors.	10842722	Wanafunzi walimshikilia mwanafunzi wakiume chini na kukata nywele zake kwa mkasi.
1713713	Yesterday I put the gifts in the attic, today I put them under the bed and tomorrow I'll throw them out the window.	10842729	Jana niliweka zawadi kwenye darini, leo nimeziweka chini ya kitanda na kesho nitazitupa nje ya dirisha.
1713736	I'm the ghost of a sad poet who died a terrifying death.	10842732	Mimi ni kizimu cha mshairi mwenye huzuni aliyekufa kifo cha kuogofya.
1713903	The ground started to shake and the alarm rang.	10842735	Ardhi ilianza kutikisika na kengele ikalia.
1716471	Thank you for burning my shirt with your cigarette.	10842741	Asante kwa kuchoma shati langu kwa sigara yako.
1717766	Have you found an answer to this question?	10842746	Umepata jibu kwa swali hili?
1724664	I was used to eating like a pig.	10842770	Nilikuwa nimezoea kula kama nguruwe.
1726857	Will you not lose your mind?	10842777	Je, hutapoteza kumbukumbu zako?
1728556	Prince Charles will be the next British king.	10842789	Mwanamfale Charles atakuwa mfalme ajaye Uingereza.
1731552	It's a chick thing.	10842795	Ni jambo la wasichana.
1741766	I bring my children to the park almost every day.	10842820	Nawaleta watoto wangu bustani karibu kila siku.
1744353	When a medical doctor follows the coffin of a patient, it is in fact sometimes the cause that follows the effect.	10842827	Wakati daktari akifuata jeneza la mgonjwa, kwa kweli ni wakati mwingine sababu inayofuata athari.
1744995	We mustn't burn our forest, because it is the source of the oxygen we breathe.	10842835	Hatupaswi kuchoma msitu wetu, kwa sababu ndio chanzo cha oksijeni tunayopumua.
1746317	The foot contains an ankle and five toes with nails.	10842842	Mguu una kiunga na vidole vitano vyenye kucha.
1747341	I am eating with my bro.	10842847	Ninakula na kaka yangu.
1747580	Our headquarters are located in another part of town.	10842851	Makao yetu makuu yako katika sehemu nyingine ya mji.
1755544	I like chess.	10842871	Napenda mchezo wa chess.
1757344	Auto-destruct sequence armed.	10842878	Mfuatano wa uharibifu wa kiotamatiki umejihami na silaha.
1761523	I went as far as Germany but I didn't have time to visit Alexander.	10842885	Nilienda hadi Ujerumani lakini sikuwa na wakati wa kumtembelea Alexander.
1768911	He was voted prom king.	10842902	Alipigiwa kura ya Ufalme.
1771918	I must be getting tired. I feel sleepy as soon as I finish eating supper.	10842920	Nitakuwa nimechoka. Nitalala mapema tu baada ya kumaliza kula chakula cha jioni.
1774359	A ship of dreams landed in a nightmare.	10842929	Meli ya ndoto ilitua kwa ndoto mbaya.
1774509	I recommend you visit the Imperial War Museum in London.	10842933	Ninapendekeza utembelee Makumbusho ya Vita vya Imperial huko London.
1775320	The history of the relationship between the Catholic Church and the Jews was not always a happy or an easy one. Too often it was written in tears.	10842938	Historia ya uhusiano kati ya Kanisa Katoliki na Wayahudi haukuwa wa kufurahisha au rahisi. Mara nyingi iliandikwa kwa machozi.
1779371	Our liberty depends on the freedom of the press, and that cannot be limited without being lost.	10842958	Uhuru wetu unategemea uhuru wa waandishi wa habari, na huo hauiwezi kupunguzwa bila kupotea.
1780493	How long do you need to learn German?	10842964	Je! unahitaji muda upi kujifunza Kijerumani?
1786137	You ate an apple, yay!	10842976	Ulikula tufaha, yay!
1786567	I bet Uncle Alfred'll come back.	10842981	Natabiri Mjomba Alfred atarudi.
1786922	Children begin by loving their parents; after a time they judge them; rarely, if ever, do they forgive them.	10842985	Watoto huanza kwa kuwapenda wazazi wao; baada ya muda wanaowahukumu; wakitaka huwawasamehe mara chache.
1793506	The seeds of evil deeds are evil thoughts.	10843005	Mbegu za matendo maovu ni mawazo mabaya.
1803399	I wanted to share with you a new application that I'm using to create a memory book for my grandfather who recently passed away.	10843031	Nilitaka kushiriki nawe programu mpya ambayo ninatumia kuunda kitabu cha kumbukumbu kwa babu yangu mkubwa aliyeaga hivi majuzi.
1806445	It isn't because I don't want you to laugh at me, rather it is because I'd like to laugh at you.	10843044	Sio ati sitaki mnicheke, bali ni kwa sababu napenda kukuchekelea.
1810175	Now that same-sex marriage is legal, I'm one step closer to marrying myself.	10843052	Sasa hiyo ndoa ya jinsia moja ni halali, nimebakisha hatua moja kujioa mwenyewe.
1813094	They train you to act before thinking. Just execute orders.	10843061	Wanakufundisha kutenda kabla ya kufikiria. Toa maagizo tu.
1813131	Elite soldiers are almost always selected among the special forces.	10843067	Wanajeshi hodari karibu siku zote huchaguliwa kati ya vikosi maalum.
1814749	I want to change the world.	10843073	Nataka kubadilisha dunia.
1816796	Ladies and gentlemen, thank you very much indeed.	10843088	Mabibi na mabwana, asanteni sana kwa dhati.
1817328	If I change my name in order to avoid racist comments, then why don't I change the color of my skin as well?	10843092	Ikiwa ninabadilisha jina langu ili niepuke maoni ya ubaguzi wa kirangi, kwa nini pia nisibadilishe rangi ya ngozi yangu?
1820659	How many nuclear bombs does the United Kingdom have?	10843105	Uingereza ina mabomu mangapi ya nyuklia?
1820757	How many cars can this garage hold?	10843108	Ni magari mangapi gereji hii inaweza kuchukua?
1823768	Are they free on Friday afternoon?	10843115	Je, utakuwa huru Ijumaa alasiri?
1826086	They call her Lena.	10843123	Wanamuita Lena.
1830617	How much does it cost to eat at such a place?	10843137	Inagharimu hela ngapi kula mahali kama hapo?
1834190	How do we do that?	10844899	Tunafanyaje hivyo?
1841587	Sharks eat fish.	10844934	Papa ana kula samaki
1841631	I'm hitting the road.	10844937	Ninaanza safari.
1841668	I missed you so much.	10844940	Nilikukosa sana.
1841823	I've never told anyone that before.	10844945	Sijawahi kuambia mtu hilo hapo mbeleni.
1842351	Suddenly a man appeared, packed my suitcase and ran away.	10844948	Ghafla mtu akatokea, akapakia bagi langu na kukimbia.
1844247	Can I know where you work?	10844959	Je, naweza jua unakofanya kazi?
1847832	How long do you have to eat lunch?	10844966	Unataka kula chakula cha mchana kwa muda gani?
1847842	Do you think fried chicken should be eaten with a fork or with your fingers?	10844969	Je, unafikiri kuku wa kukaanga inapaswa kuliwa na uma au na vidole vyako?
1852277	Get out of my face.	10844988	Ondoka usoni mwangu.
1852938	The fat girl is eating too much sweets with lots of sugar.	10844993	Huyo msichana mnene anakula vitu vitamu sana vyenye sukari nyingi.
1860457	Don't kid yourself. You couldn't afford to buy a house like this.	10845015	Usijipumbaze. Hungweza kununua nyumba kama hii.
1860694	Just follow my lead.	10845021	Uni fuate tu.
1865340	I've just arrived at the top of a mountain. That's really surprising, because according to my map, there should be a lake here.	10845029	Nimefika tu kilele cha mlima. Hiyo inashangaza sana, kwa sababu kulingana na ramani yangu, kunapaswa kuwa na ziwa hapa.
1866409	One day you'll understand.	10845033	Siku moja utaelewa.
1873240	The temperature fell to five degrees below zero.	10845045	Joto lilishuka hadi nyuzi tano chini ya sifuri.
1877179	You can't ask him to do that.	10845057	Huwezi kumwambia afanye hivyo.
1882996	She's obsessed with the Harry Potter books.	10845071	Anapenda sana vitabu vya Harry Potter.
1885888	How many did you get?	10845083	Ulipata ngapi?
1887124	I can't do this.	10845107	Siwezi kufanya hivi.
1888605	She lied to me.	10845123	Alinidanganya.
1890539	We traveled through the whole land.	10845129	Tulisafiri nchi nzima.
1891661	He's old enough to go to school.	10845141	Ana umri wa kutosha kwenda shule.
1893596	We've known each other for a long time.	10845152	Tumejuana kwa muda mrefu.
1895630	You're acting like a child.	10845167	Unafanya mambo kama mtoto.
1895705	You must face your fears.	10845170	Lazima ukabiliane na woga wako.
1898031	What surprises me is that they can actually sell that product for so much money.	10845178	Kinachonishangaza ni kwamba wanaweza kuuza bidhaa hiyo kwa pesa nyingi.
1898400	Education is important.	10845186	Elimu ni muhimu.
1908964	She's only a couple of years older than me.	10845205	Ana umri mdogo tu kunizidi.
1910453	He had but one desire: to shrink away and live among the lights and shadows.	10845210	Alikuwa na hamu moja tu: kufinyika na kuishi kati ya taa na vivuli.
1910616	During the entire lesson, he counted flies.	10845213	Wakati wa somo lote, alihesabu nzi.
1915412	The lion roars.	10845227	Simba ananguruma.
1919800	Honor! truly a very convenient coin, which those who know how to pass it may lay out with great advantage.	10845239	Kuenzi! kweli sarafu inayofaa sana, ambayo wale wanaojua kuipitisha wanaweza kupata na faida kubwa.
1920814	The company issued a press release.	10845246	Kampuni ilitoa taarifa kwa waandishi wa habari.
1922822	We've taken a long hard look at your sales-directed communication and decided to buy some of the weed that you smoke.	10845252	Tumechukua muda mrefu kutazama mawasiliano yako ya moja kwa moja kwa mauzo na tukaamua baadhi ya bangi unazovuta.
1931917	Harry put on his robe and wizard hat.	10845290	Harry alivaa vazi lake na kofia ya kichawi.
1934719	I've been trying to hack my way into the system.	10845298	Ninajaribu kuingilia mawasiliano ya mfumo huu.
1934865	We ate some turtle soup.	10845303	Tulikula supu ya bata.
1939683	Please wait a minute.	10845314	Tafadhali subiri kidogo.
1946006	"Do you think that Russia and America can become friends?" — "Yes, certainly! I'm absolutely sure. Whatever may happen, our most important friend will be America in any case, but whether South or North America - that depends on you."	10845322	"Je, unafikiri Russia na Amerika wanaweza kuwa marafiki?" — "Ndio, kwa hakika! Nina uhakika kamili. Chochote kinachoweza kufanyika, rafiki yetu muhimu zaidi ni Amerika kwa hali yoyote, lakini iwe Amerika ya Kaskazini au Kusini - hiyo inakutegemea."
1951407	I can't come right now.	10845335	Siwezi kuja sasa hivi.
1952029	We can't keep on fooling ourselves.	10845348	Hatuwezi kuendelea kudanganyana.
1954241	Feel the rhythm and follow the beat.	10845356	Sikiliza rithimu na ufuate mdundo.
1954842	They can't see me.	10845366	Hawawezi kuniona.
1955054	I can't think about anything else.	10845372	Siwezi kufikiria chochote.
1959374	Where do you get a haircut?	10845380	Unapata wapi kukata nywele?
1961611	I thought you guys had already left.	10845390	Nilifikiri mlikuwa mshaondoka.
1963270	If a porter carries your luggage, don't forget to tip him.	10845401	Ikiwa hamali amebeba mzigo wako, basi usisahau kumuongoza.
1972893	The All-Russian Public Opinion Research Center measures Russian citizens' trust in politicians every week.	10845427	Kituo cha Utafiti cha Maoni ya Umma cha Urusi hutathmini imani ya raia wa Urusi kwa wanasiasa kila wiki.
1985076	In this store they like to bait and switch.	10845464	Katika duka hili wanapenda kuweka na kubadili.
1986806	He was never what the verdict of society calls drunk. Yet was he ever sober?	10845467	Hakuwa mlevi kama wanajamii wanavyochukulia. Je, aliwahi kuwa shwari?
1987858	A statement against social program cuts has been read.	10845480	Taarifa kuhusu kupunguzwa kwa mpango wa kijamii imesomwa.
1987869	She was put in charge of the project, despite having zero leadership skills.	10845484	Aliwekwa katika usimamizi wa mradi huo, licha ya kukosa ujuzi katika uongozi.
1988005	Those who are terrorists for some, are freedom fighters for others.	10845487	Wale ambao ni magaidi kwa wengine, ni wapigania uhuru kwa wengine.
1989653	He had a change of heart.	10845499	Alikuwa na mbadiliko moyoni.
1989807	This is but a humble downtown store.	10845503	Hii ni duka la chini la jiji.
1990374	If the idiots would compete, you would be second because you are too idiot to be the first.	10845506	Ikiwa wakaidi wangekamilisha, ungekuwa wa pili kwa sababu wewe ni mkaidi sana kuwa wa kwanza.
1991778	I'm not sure where I should put this.	10845513	Sina uhakika pahali pa kuweka hili.
1994689	Just the gesture is enough, thank you.	10845528	Ishara tu, inatosha, Asante.
2006459	Is this valuable?	10845552	Je,hii ni ya thamani?
2012146	I want to start a family.	10845585	Nataka kuanza familia.
2012153	I want us to be together.	10845588	Nataka tuwe pamoja.
2013928	I just want people to like me.	10845600	Nataka watu wanipendee.
2016228	We're resting naked in the warm sand.	10845615	Tunajilaza uchi kwa mchanga wenye joto.
2016585	Do you want me to tell the police?	10845619	Je, ungependa niwaeleze polisi?
2016897	I want to lodge a formal complaint.	10845625	Nataka kuweka malalamiko rasmi.
2023223	I've been a member of this organization for five years. Oh wait, no. Six.	10845649	Nimekuwa mwanachama wa shirika hili kwa miaka mitano. Ah ngoja, hapana. Sita
2025821	Do you want to come back to my office?	10845659	Je, unataka kurudi ofisini mwangu?
2028808	They leave you, not so dark as the waiting house, not so surely promised to eternity as that which every night becomes the climbing stars.	10845680	Wanakuacha, sio giza sana kama nyumba ya kusubiria, bila hakika kama ahadi ya umilele kama ile ambayo kila usiku inakuwa nyota za kupandia.
2031037	In Japan, people legally become adults at the age of twenty.	10845692	Huko Japan, watu hupata hadhi ya utu uzima kihalali, wakifikisha umri wa miaka ishirini.
2033370	Relations between China and Japan have been tense recently.	10845707	Mahusiano kati ya Uchina na Japan yamekuwa mabaya hivi karibuni.
2033672	I want to make sure there is enough.	10845715	Nataka kuhakikisha kuwa inatosha.
